view_no,theta,phi
108,1.9966751710320052,1.9183711753815171
109,3.075063135411866,4.016425299504858
110,2.1466733945949588,5.721798179785215
111,2.922755783154044,4.770733855029268
112,1.2500172019111786,5.607861389523882
113,2.8516318968268823,1.7997096508077428
114,0.8503097346801836,0.5208650689042251
115,0.5335691767537624,1.009005158716481
116,0.19014496968998842,2.7868735412984385
117,1.141938648571247,3.3426471391662016
118,1.2326926800131437,3.8336212788883426
119,2.8276349216155467,1.8835409284389888
120,2.7897825550764015,4.828750273263192
121,0.019162627883233484,0.20155626818443648
122,2.4866635945627804,2.1032290196216814
123,1.401839352089558,3.3356369483366954
124,0.14793544123316915,2.6215952344225872
125,0.3804379895703388,4.312802168385527
126,0.9680999254465378,4.5991480341600575
127,2.613468304700797,3.314459434689392
128,2.9959318356693903,2.2551517071196794
129,3.0789377172294614,0.4079122030776308
130,0.20215666703444693,2.987784071175862
131,0.5412738484146705,4.43749310135585
132,0.8241048125392769,1.7305199248302254
133,0.11228315419442857,0.9758552162265737
134,0.45471341610084287,4.281307394059511
135,2.705069631124435,0.930150115500037
136,0.052927927939147704,4.424737401968035
137,2.325236563052629,6.147421534020108
138,0.2930626554367922,1.0153862248938086
139,1.8468718942486917,5.363030880283027
140,2.4660605351227196,6.175698417351093
141,1.4960986185185592,3.02489382911814
142,1.0003333138869719,0.8346560068888473
143,1.7976551272763404,4.163990406902369
144,1.6426858874124781,4.982646180382096
145,1.6104578317952243,4.8651113067812295
146,1.9541845982054837,4.104145577084565
147,0.7909366025209577,0.6951797985413748
148,1.6483369616923647,1.8996105503681087
149,1.456694252239697,1.3027267656921346
150,0.2767407457550511,4.571929357590422
151,0.6327390666749756,0.15241992066666796
152,3.1073899307410553,4.195235504003267
153,0.3281434142858234,4.810917740995564
154,0.5621492545962815,0.7444877324241608
155,1.0908150859651553,1.854655234576318
156,0.3682529983183706,2.7282046838499054
157,1.8647778828504102,6.004126895624866
158,1.2234306709842304,4.143378698949699
159,2.931982534582603,2.2234353596744096
160,0.045865842327121174,3.123846509541257
161,0.8336799227111096,4.119997438259227
162,2.2224461994140943,2.3072170185695553
163,2.118258401706078,5.222289988247685
164,1.8848950441524241,3.5405714835414153
165,1.8521467039684518,2.8058978736312183
166,1.370368984819664,3.261484831029147
167,2.460966055542697,0.26265419650736777
168,1.8792617167021504,0.3725630558761355
169,2.1394880411928185,1.6503142590102575
170,1.950775179690225,3.6102410470018373
171,1.2595692624480872,2.9578931189507
172,0.549500129577997,0.5901911601532768
173,0.7100904986291063,4.6043198684653195
174,2.1560236221978304,5.665981037868719
175,1.4495618410613804,2.8045230210011947
176,0.412987464452585,1.7042755002256966
177,1.853370914891384,5.717143050979797
178,3.067390075640485,5.322874075052233
179,1.2125490836394643,3.8954541679137913
180,2.3870077019487046,5.602416566518748
181,2.2214914570545914,2.0176271175302314
182,0.44378600815313973,2.5341647579729023
183,2.4642103319827027,4.63925472680667
184,1.859658867594791,4.950163867339539
185,2.6586637051595385,0.5425364222218171
186,0.8162325873815662,2.281828126962305
187,0.3078365704379769,0.6841449639638599
188,3.0205384797648134,5.857817447569971
189,0.690012296761621,2.8765095136062375
190,0.25681939297995315,5.014602996846066
191,2.8400415076439995,1.5796153700420172
192,2.7786835088796518,1.7782229335028625
193,2.0484241980761144,5.648619033803483
194,0.5099256799383678,0.9560779741415308
195,0.23859777977516478,0.19381828319201
196,0.9528400114524733,3.771524566883281
197,1.968849922176133,3.639166873752937
198,1.2356531952314458,3.9284130816991785
199,1.9533933469446285,5.240389463326921
200,0.5326004616423884,2.9853944683898552
201,1.9145888295956899,1.4394395766201693
202,1.5521493701792384,3.398096743946326
203,0.5409934323768544,2.6678337631231064
204,1.7159637370612917,2.622734986262428
205,2.266091971602971,3.3220232586970915
206,1.9570327179775386,3.2142158366085414
207,0.3239729324047816,0.4512861891246815
208,2.8127323806057194,1.5568980409079953
209,0.5128917112497696,4.651966567060617
210,2.325124716458336,0.10835524343235617
211,2.7336000408296464,1.15089070424809
212,2.3481118930089973,5.202751854845364
213,0.5356209064563104,1.6828238568353662
214,0.8382430930428654,0.7967387177088026
215,2.893313379414802,3.8156857940132642
216,1.2296047920277964,5.704713282586757
217,2.677121631887559,1.8229195688480666
218,0.9938399876502477,3.9915580345432495
219,2.608506875295332,5.33589894205851
220,2.3528122153846107,2.5054594754293573
221,1.1436270573667733,0.3411484563760147
222,2.4480881559285947,2.354783279264896
223,2.169319620122414,5.626591182939882
224,2.962815466418504,4.562290300858927
225,0.6615986710925078,6.227089445430247
226,1.0035248513849975,2.2544146475320535
227,0.03898755980817843,2.559949506319747
228,0.07134734086346572,5.413614380118294
229,2.209327804402993,5.139455225952793
230,2.137927865644396,4.400181514411244
231,0.7306790447544066,2.366179201863852
232,0.16492134187884858,3.368968285392283
233,2.689333242481127,3.8393570250987126
234,1.7579847377364275,4.4868179270699065
235,1.6579031927182657,5.942307493480482
236,1.8190854100200688,3.428978292441791
237,0.35230546003613417,3.690177930294542
238,0.33452488114404927,2.52174245219059
239,2.410732857604659,0.6879694901049898
240,0.42004357042925394,5.6487773329843955
241,2.5749208387473437,0.03803783265480892
242,1.8356927969410413,2.801057713014057
243,1.3375780230789682,0.22683322227607555
244,2.890464943159622,3.0296815210620838
245,1.8285923100749994,2.0783426984368556
246,2.323739990288744,1.3537305351935225
247,1.1650799397290221,2.378797519980948
248,2.0100495855742113,3.7393585001670115
249,0.559133759720969,6.262795416558485
250,2.7690052438206103,1.1747287210754578
251,0.14337158319150003,1.264823273807085
252,0.35247948276159446,0.6808252812729078
253,2.98883261049628,0.21382634042148596
254,0.08510589407971579,2.445687178193685
255,2.2992934954710953,2.0220719623420353
256,0.9882925324533106,1.6714205067686276
257,1.4263718454723642,3.7430529598277333
258,2.4295833972283942,0.39121987540281283
259,1.2028787044591138,0.8218519631366208
260,2.498556620760756,1.9304318357795567
261,2.4320501116326434,1.6166837880626541
262,2.5040352302569224,4.917782586577823
263,2.133607524743514,3.7304365964332056
264,2.9749338972617103,4.591083996260663
265,1.6610857534783443,5.183021707392368
266,2.0834427516113094,3.713747368117324
267,0.5635339221508658,4.285940530551118
268,1.6392470436332935,3.4752764706530836
269,1.938179663623147,0.6082391539364158
270,3.117380201988812,2.995471383881888
271,2.8423123659993585,1.4190285872423176
272,0.407801092420496,2.235938297380906
273,1.462834037088378,2.011246208337297
274,3.066299634856029,5.138607861907408
275,2.2111782100737694,0.6273487187860054
276,1.165083873296162,5.309217198820885
277,1.626485955375772,4.208428894366163
278,2.37208149227524,4.146477493479326
279,0.3221113833467593,1.7988254099590737
280,1.3790547287282215,2.5172366792104612
281,2.0553302751671736,1.0878263032665267
282,1.9213120897454663,5.350366919367042
283,0.46285735600016503,1.4518600102455772
284,0.7259050857050874,1.5365028560787433
285,1.3511983024941367,4.259665325675977
286,1.7584814608976875,1.1137386486946599
287,1.5537980998357679,1.3041067220146374
288,2.755430837137949,5.790872281534385
289,2.9141705676121745,3.996475956705508
290,2.3227687954828258,4.800124815741753
291,0.43190703745027176,4.473579263296203
292,2.795587957006876,6.112333401284252
293,0.24600027908831146,2.5227562441745373
294,2.1859332834738954,5.239865290396909
295,0.047428248067393854,2.036156297728941
296,1.6665406139162864,0.004998149745341351
297,2.0203730534443545,2.117823077215078
298,1.5548335291298123,1.9336769608580646
299,0.42319517391237965,3.681068028466569
300,1.7468562280607083,0.5630937941715695
301,1.9666155441820439,1.9996057858456429
302,2.2613141698669588,3.03033988351865
303,0.25404181577608875,4.597218399742447
304,2.193467615584303,5.9190236129561855
305,0.8162438314036107,4.063968505963106
306,2.311930301944204,2.2591398114911474
307,1.9438085367703937,0.004733200480025455
308,1.0024269588961516,0.12260116122815741
309,0.8272174968296312,3.944915416692483
310,0.6224384354430498,4.69975203941372
311,0.06347180593868508,5.485739951765436
312,2.7148482134269964,0.772949505041748
313,1.8909223822246903,2.5719640073124763
314,2.9174469679764066,1.0356793729845304
315,1.7974386653952112,2.244146883914256
316,2.11719499609712,4.171338081914962
317,1.1608164194677262,4.580917512392824
318,1.7744511426088745,0.4786548552729626
319,1.866042877683621,1.2112225671788912
320,2.527578204813639,4.455497105871175
321,0.7248491817000927,5.79969445749104
322,0.4453707455883978,0.40640229628627933
323,2.6271374174362494,3.503804527119104
324,1.5654973072245721,0.28602653322090565
325,1.985869385733834,3.8366640397434226
326,2.04715772211412,6.1269894791692225
327,2.4881384370736837,2.985029107595084
328,0.5922750601165526,4.328153112013435
329,0.7400238459894367,6.261725636717081
330,0.2786754091372887,2.313119978118762
331,1.9593909273887014,3.883516104511428
332,1.5435386803998672,6.048576397023076
333,1.0686506171303547,2.731356338933951
334,3.0871973474957737,1.8079835635010013
335,0.4435977024603687,5.311519081614629
336,0.8556277801463613,4.267181675109964
337,2.5494267241508934,5.431497590788761
338,1.451993314549331,0.15969861294964172
339,0.7247614192539878,0.5038612327026443
340,2.7899396974397646,5.1620953597373
341,1.1035642405240822,1.6361343263298664
342,2.955073885568782,2.8308539625555658
343,2.1177003403040784,0.9438663168170496
344,2.8109823624263504,1.3764963763607208
345,1.7780026379126375,6.194594696361777
346,3.056924731737983,5.091142779599649
347,1.8255296389426237,4.731775216412842
348,0.5000290129883478,3.2206249476446014
349,2.2959004720446012,3.4849987176319464
350,1.7272443321950177,6.10609816001764
351,0.37991953177244214,3.6559003983246585
352,0.6083362114060085,5.204392717992193
353,2.574315304755526,2.5231929227684198
354,2.5620065190987,4.577356022752882
355,0.3502003372687495,0.6848784645637399
356,0.53185517108791,4.464888469450986
357,1.0079020897774542,4.031685756186094
358,1.9852634637236182,5.08163992248387
359,0.2533133092345041,3.8672686041911306
360,2.068188357655917,4.2745823634371565
361,2.0672265073661755,5.1039927419611315
362,0.5125782039208312,2.1565011695970457
363,0.5079590553634475,0.8138623560458785
364,2.8192761744346893,2.5082800352791317
365,2.4119592032977852,5.182585587954209
366,1.6461135252016008,3.9370230399091786
367,0.9241847969859757,5.564456200063195
368,2.609456359319671,3.644592737467018
369,0.9551207264536606,1.1937182243466018
370,2.075321758598462,2.8393315463997597
371,1.6847248500354568,1.4203202281170106
372,1.2354056228646222,3.6112664535961594
373,3.0673204164340717,2.800583494861762
374,1.2290042710298827,0.3608978413646186
375,2.931545985302302,3.689306884168309
376,1.0818485285770734,2.8305572073736904
377,0.9294461174211014,0.16042636709021993
378,0.9940684056830454,2.114385347687367
379,0.2063122145790017,2.0570297783770175
380,2.2330448715152094,3.6602800706725325
381,2.295908672065854,3.9721940405925262
382,2.347394501747169,4.1266198563184915
383,0.9452381273927984,5.621838520990293
384,0.009888186674420261,1.3891673832267017
385,2.62402112889135,5.729550635787561
386,1.197069753782358,1.717842597246045
387,2.7240060086884372,2.277884678129175
388,2.5597696216582566,6.154227792722838
389,1.0912998611492402,0.0753011661667957
390,0.6924996546662538,3.336600649215719
391,0.725605468236408,2.230618856919849
392,1.871232731782382,4.124128435458696
393,1.1952141363380429,3.713384117913007
394,1.1643538330086804,2.0492322786354493
395,2.1428927105158957,4.929740580618317
396,1.4887579372059117,0.1887134875291298
397,1.4573102112441834,1.464674903099999
398,1.904090151881168,4.247158192673773
399,2.6394770604380673,0.8315619175576401
400,2.0734773026682585,4.10593823490473
401,0.4431493370481124,4.833441778053696
402,0.19906715829685545,3.6904959989574793
403,0.2377130117279261,1.3531118375995164
404,1.2477454071911285,0.788831795053299
405,2.401458354770598,6.0548020877537265
406,2.1387643390171744,3.190889972809472
407,0.7609976746516414,1.0715876993102786
408,0.7702612167870594,2.8943442692617762
409,1.5141907229255145,4.4390740120937116
410,1.4113195163102208,3.2604222764598365
411,0.443697833628144,0.3242295830160017
412,0.97916723405869,1.2437281580877166
413,0.6061151149251107,5.451100784246717
414,1.167758225222811,5.880330088172201
415,1.8527112326360031,4.887299834905801
416,0.7428800843004006,0.9006525741302677
417,0.12533947931268627,1.2954184160265392
418,2.988696405188802,4.762304677996722
419,1.668154802043659,1.5627164580605142
420,2.6158167440183333,2.5920306211433624
421,0.18463483760887897,2.322503108224645
422,2.5349404428169677,4.461375500492104
423,0.777302741878859,4.25935853813911
424,1.3237265740617195,4.12886870438503
425,1.9880492735205169,2.9008643894431754
426,2.7078593743268775,3.6428298572272495
427,2.3170975347052174,2.474386787441496
428,0.8361775286956381,1.6988016567640825
429,0.23176323776864163,2.5030916378625947
430,2.8170356739017977,1.5426254312387213
431,0.6838747274415131,5.099766881066816
432,1.8517658538225865,2.0551829566875526
433,2.2159384574464105,5.8528373728812975
434,0.7941518157360602,1.3591142335641735
435,0.03326937423482934,0.060176266894316384
436,0.9527957066359013,2.6891148323763874
437,2.467194501454195,4.138926272148142
438,1.8848630457430195,2.0261058428132404
439,0.19558044064605493,2.7601802120401926
440,2.9728341239089024,2.0338713903214263
441,2.2084539333626587,2.6055342491949607
442,2.074954120696428,2.3423064695022475
443,1.5386856748425433,5.3149442980645345
444,1.6569595035496247,2.4445121952268414
445,1.7313866674217597,2.3267731121511677
446,1.278389320946704,5.903243562782443
447,1.507771263840316,1.8433364186499714
448,0.2246425769182381,2.88007646150201
449,1.796294805890839,0.5964797168137881
450,1.4923370812768215,1.7524792678906074
451,2.3124595805406805,0.6670085876041233
452,0.30383876139633503,3.0753678242102658
453,0.7935447324097112,0.9335276139150951
454,1.986812877745233,1.051536589910026
455,1.5839241210149213,1.7197407234122433
456,1.3307633826933913,0.38484963991848326
457,3.082986631744625,1.8628200729247588
458,1.1701449450920811,4.8704643465615245
459,0.6750391551624016,2.1078357235207985
460,0.8144807694546117,0.952298182116292
461,0.9212538116891885,5.951951947956724
462,0.32037400757253814,4.068936357911385
463,2.0107606176778177,4.709992374784925
464,2.5679846966955036,2.839326617614898
465,1.9609237147183893,0.8088589304787956
466,0.547156115773919,1.5844611821836572
467,0.5973152098311942,1.1187051652108535
468,0.11702894429953174,1.5564873235579761
469,0.9888891525477909,6.122113135326178
470,2.453991708030528,1.5310123626293737
471,2.838334280493008,6.129466080995582
472,0.36827965475171404,2.4558799575012
473,1.8285516939979263,1.448475855292668
474,2.1648110742026723,0.2688224559981052
475,2.8573430416871277,0.9397956015784491
476,0.17308564594781733,5.2438266873898
477,2.992352610832045,4.283975014809779
478,1.2634795388454205,4.887637140463114
479,0.12901538173905328,2.1105239124235013
480,0.3287283599824392,3.0475990732756633
481,2.4120239635102516,4.832674001583323
482,3.074738786605293,0.5885932176903033
483,0.9504144170397462,6.04006072761188
484,2.3378800144638445,5.816465722256881
485,2.9054922120780393,5.6760835601648285
486,2.559988758114983,0.11083388209977994
487,0.9655483482432526,1.7267283203905297
488,0.05399219662518908,1.8089090433291959
489,0.006888078413106889,6.015207814931898
490,2.2755658459110366,0.5433002602629569
491,2.5764815335073235,5.731180926803896
492,3.002561081334834,4.102374777209954
493,2.336704015234656,1.85717695465579
494,0.4300763160323796,3.9523158843926387
495,0.6290111359097346,2.7993705340625135
496,0.9057375811381299,5.368856302171434
497,0.8221059573466275,4.63777788062943
498,1.731174506159539,1.5215500083985438
499,2.7621086178859016,5.860600410589322
500,3.0235929441705496,1.9967935262857657
501,0.5849261955776791,4.564595307873802
502,2.2813212209696423,0.16596965250601364
503,1.3111919573453306,1.1926329031470844
504,1.2705766051560727,4.173519119477241
505,1.8742952354317766,4.8771563727165015
506,2.5903648085195154,5.186450410959852
507,1.393905781490241,1.465730801000544
508,2.876577607304103,5.092487198391264
509,2.713918998569995,0.03365578872416307
510,1.4801468879941089,2.696135721125391
511,2.8186421992152937,3.890119129802543
512,2.461866272945401,1.899299264751945
513,0.2516749579956746,3.1532254083618834
514,1.429601598102406,6.257290994270499
515,1.0459021079116246,0.9631935289720369
516,1.5101447623702073,0.6632452046825339
517,1.416402389845996,5.337793838831912
518,3.1109564901270126,6.104914542260825
519,2.9519871874732493,2.19732998210914
520,0.14574672523684098,2.2333590558014302
521,0.7950873398014835,2.4459719351962073
522,3.035021400070968,3.655426233362157
523,0.3594364485273085,0.491398919216504
524,1.717362860919018,4.379894442786038
525,0.19148974025247167,4.490022472912734
526,1.4577747204465912,4.24828664233158
527,1.6234055005353005,0.04982908481318302
528,1.9377792098298718,2.5191824372654077
529,0.70096448207368,1.7001009075309554
530,3.069217274315822,1.2964925073159421
531,0.3608264991974399,5.897414551912813
532,2.663590771630142,2.0436329128767454
533,0.1542121247368248,4.428009338877333
534,1.4944202116437346,0.9352347109875814
535,1.9590477000638296,3.359873144358194
536,0.9738064321230969,1.5084509874537166
537,2.404895208995359,4.837055543097319
538,0.48628551514425244,0.040410497004377655
539,0.5604661827716588,0.7780384595512126
540,1.8504737815990944,6.244452563408129
541,3.052067909656669,2.453316790747402
542,2.6322880704930856,2.7442451129235432
543,1.4619327111569085,3.4432410743327546
544,2.6960324237088726,0.045620219364385435
545,0.20252536418048506,3.1741847016006894
546,2.597643556419164,4.82944982581641
547,0.9544044420940863,3.855906753132216
548,2.6218031846275895,2.2823204487424618
549,0.40782948662991053,1.0362493567704292
550,2.296802424736163,5.489377768274338
551,2.2420558579601195,4.717644550699573
552,0.7852363032812836,6.1970274131506
553,1.8456962441902693,5.3638313006226905
554,1.8102123367890042,4.326842952960612
555,0.16882066473761728,1.0004146184907297
556,2.2637253276644764,3.4207150529177075
557,2.656417391705108,3.534289682034257
558,2.598899948870556,5.281397283835868
559,2.329731869156965,1.8820943669717913
560,0.6532225343864687,0.10057310033979332
561,1.3722553535420117,1.0095685414406557
562,3.140021591305327,3.1937454306653965
563,1.6851283114824827,0.14886823015862394
564,2.7282697489733057,2.5046053434972997
565,2.754817322421917,2.848481516006461
566,0.1272408881195497,5.213242330025067
567,1.346167256875107,5.336103594734365
568,0.4277735940379255,1.2606574149011824
569,0.17237622747917739,0.05855981923496851
570,2.269396142563276,5.670419694351489
571,3.054444493628843,0.7931079600162774
572,0.10671872830478092,2.519740709774095
573,0.6859782205754722,6.194595522225415
574,1.3633710325202901,4.612168799990345
575,1.0747787509775608,5.086909332387161
576,1.0545621072603228,3.428610675154114
577,1.369124163562889,4.012322008782552
578,2.937761608197157,4.702495899164272
579,2.3898882624228963,0.7335340246601292
580,0.4541111758589741,2.2385044407675285
581,2.1158697560637503,1.8268341532952166
582,1.5032228552447864,6.069424692983556
583,0.06986397878962679,3.0736232250101443
584,1.8990260875522122,0.3140543761196602
585,0.3009636717803667,6.216059924469777
586,0.5408822098049323,1.6114646123453507
587,1.5924555135927105,6.021011002417738
588,1.2704680876285757,2.921725258424483
589,0.3800535675022138,1.3872842058895187
590,1.8160732244329518,3.754498312133343
591,1.9553972906947967,4.865965059207602
592,0.4767472504638276,1.1526250437159131
593,2.499634860012998,2.8266163889555633
594,2.0500379090810963,4.532101181094685
595,1.562568948860725,0.8069983054654835
596,0.008729936174597308,2.0114162931500648
597,1.6735280891674897,1.444102568559536
598,0.043359912644596425,5.400344812595544
599,2.8720208249099506,4.462012110486769
600,1.2317473856063117,3.2830525845991834
601,3.117849271398879,3.537429144429347
602,1.6719957187045873,3.2311652557636723
603,2.742434932281727,5.683073135389205
604,1.7158849730051335,3.806600922135551
605,2.9954580302891975,2.9466678176604097
606,0.6733612402908515,3.2743292226166494
607,2.9294046571520833,1.7632552743123433
608,3.1330818319494567,5.5158935080399285
609,2.0735853105131046,2.9840348117266178
610,2.6771152475734254,4.856544497243403
611,1.4037846175820945,1.0464138459830608
612,2.582824873055994,3.933889971616504
613,2.052966505983447,0.34030059977932214
614,1.0743279105796604,4.228873310234207
615,1.8410228619871214,1.7519399445295636
616,0.9890091821933124,2.1000802563126864
617,0.25403926595144327,5.072737959987592
618,1.2132324111437864,4.941232956114988
619,1.345882678213809,0.9642729408130636
620,2.4537294968733243,1.1423072234479887
621,1.7362083908085657,4.903872252411985
622,0.8472099911466369,5.16895372692402
623,0.2632567682393527,6.029940108989476
624,1.091807408242772,5.371687145431712
625,1.2833678363206609,3.5179497776728623
626,0.08635779273147379,4.92579204117419
627,1.6073868718229132,0.014684573024598838
628,2.6358924894892066,0.6050160963599478
629,1.6117358500532304,3.996358603545533
630,2.5676055528266177,4.764683628279592
631,0.6187684257783939,2.8851739205182727
632,2.6613185548759777,3.3634331281091794
633,0.008379245714600119,3.086093780350155
634,1.4642902802801958,0.7822961078504101
635,2.633936217577028,3.3341546902238828
636,1.9283639993673674,2.991994756910186
637,1.7261689859978797,3.5263359575750126
638,1.072582410398389,3.214537450465053
639,1.6029262060833893,1.0029700094754228
640,2.3598854069717063,2.374141832717023
641,1.4610716446671854,4.549449602585059
642,1.7068387013059214,0.4596924705375116
643,2.3203987935169144,2.6410633168229576
644,0.8484433184301197,4.822679818833194
645,0.021355944555291457,4.9071605286545115
646,2.374363856630629,5.97923030644808
647,2.6191680103483828,1.3521858581428783
648,1.676207254515678,1.812969386705602
649,2.4229103689749425,5.925516955751629
650,2.803220581024537,3.0233460555796756
651,1.646211143628142,1.146452235141888
652,0.597310112944961,0.2673791442097577
653,0.5289794733202777,2.159634653306461
654,2.667084950928179,5.137513146976459
655,1.4085446926117804,1.8903424095447456
656,1.7121555174565386,1.3265347785643467
657,2.848338041819935,0.2067741759570311
658,1.0830843377779238,5.810013342951642
659,0.1320322218833777,0.9709492739959726
660,1.677754278595591,3.659627610886634
661,0.7925077184332676,0.6573109841806166
662,2.1216809742504408,1.8638108916075122
663,1.6454961031928548,5.301789783113189
664,1.5544424348083032,4.803475288615135
665,0.6831829873801862,5.898784754340379
666,0.8103160720123405,3.0483757379211616
667,2.6955369826414035,5.775162812303251
668,2.970988791267684,5.752928751137925
669,2.0269273873357108,5.65131006543605
670,2.261680981236599,3.212377957783034
671,2.831718071573109,4.623414016987005
672,1.5991239813532048,4.7570998465713545
673,2.0786345096449956,0.8171072315840561
674,1.1190813660421424,4.767606444180454
675,0.3010600588655415,0.465945448489673
676,1.95657951562989,5.342021832627564
677,2.9616899779733323,1.7722397183041325
678,1.9430748519125045,5.248882083587979
679,1.057972173010766,2.9052274882660973
680,2.820406580852405,5.84700916482258
681,2.135183326467748,1.247850634667833
682,1.3366528362667958,2.0136753053683796
683,2.950733516468106,0.15513020241705539
684,1.7819745047257685,6.160160537841512
685,2.9622959728833487,3.1381610746465403
686,1.4315632401292941,2.1459436213972833
687,0.9365030667762166,3.2296609687103897
688,2.325067451395785,5.070608255988481
689,1.7545476580145647,6.042854100915742
690,1.607997294383785,2.9372309402945036
691,2.961344139534021,5.045283247602181
692,1.7594562231214925,1.123024633366992
693,1.0737795610488698,2.03327369105233
694,1.7118211736931888,0.5160985458526791
695,1.707590699466916,2.7376675470810823
696,0.15171456499550132,4.757133888437023
697,2.368235732922181,5.60832024392543
698,2.680961750687327,0.7741731253809
699,2.0462439442329172,2.2019294240262943
700,1.1047921808798757,4.031918224111152
701,1.5265104713899922,3.157873940663213
702,1.944575317724881,2.9214329395438328
703,1.0824268147530107,5.562618686421122
704,2.095206820463578,1.3514071208556941
705,2.0856603463764145,2.062187703296175
706,2.1974960974867126,2.498699427194701
707,0.70925002443418,4.653669022294709
708,1.2105084027533226,1.9674212356260998
709,0.5489818789868455,5.219062279345237
710,0.09192673711519841,4.789489755509931
711,1.4716720906931002,1.6772025440999034
712,1.083556608982024,5.383996151910197
713,2.734096998127515,3.0139992289243662
714,1.7804122322471017,4.947725081225076
715,0.6671745111773396,1.7912633573248196
716,2.9627989612345442,6.2381362752966005
717,2.370869600443852,3.783694674021813
718,0.4206205442755527,1.0361216945386136
719,0.4365283840519657,4.934352923226091
720,1.667757733876637,5.9574023226215225
721,0.6705145156729904,0.09931034706744533
722,0.4500457490088116,5.893648864507307
723,1.0395919636711772,5.773268044139442
724,1.3820089333137395,5.236409730571676
725,2.8009361820508833,3.726646793132424
